Order_ID,Product_ID,Warehouse_Block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Shipment_Distance,Gender,Discount_Offered,On_time_delivery,Seller_Name
2510,155750,F,Ship,5,1,235,low,M,27,1,Lok Seva Hardware
2511,155888,A,Ship,3,2,143,medium,M,63,1,Lok Seva Hardware
2512,156179,B,Ship,3,1,176,medium,F,45,1,Lok Seva Hardware
2513,155935,C,Ship,3,5,178,low,F,39,1,Lok Seva Hardware
2514,156340,F,Ship,3,2,270,medium,F,59,1,Lok Seva Hardware
2515,155557,D,Ship,4,4,141,low,M,7,1,Lok Seva Hardware
2516,156240,F,Ship,4,3,220,medium,M,8,1,Lok Seva Hardware
2517,156218,A,Ship,5,5,264,medium,F,56,1,Lok Seva Hardware
2518,155861,B,Ship,3,5,150,low,F,48,1,Lok Seva Hardware
2519,156188,C,Ship,3,4,175,medium,M,4,1,Lok Seva Hardware
2520,155553,F,Ship,2,4,223,medium,F,19,1,Lok Seva Hardware
2521,155566,D,Ship,4,4,162,high,M,12,1,Lok Seva Hardware
2522,156342,F,Ship,6,4,221,medium,M,42,1,Lok Seva Hardware
2523,156300,A,Ship,5,1,216,low,M,40,1,Lok Seva Hardware
2524,155624,B,Ship,5,5,133,medium,M,9,1,Lok Seva Hardware
2525,155863,C,Ship,4,2,191,high,M,3,1,Lok Seva Hardware
2526,155382,F,Ship,4,5,156,low,M,39,1,Lok Seva Hardware
2527,156171,D,Ship,4,1,252,medium,F,30,1,Lok Seva Hardware
2528,156075,F,Ship,3,5,198,low,M,2,1,Lok Seva Hardware
2529,155601,A,Ship,2,3,139,medium,M,21,1,Lok Seva Hardware
2530,156295,B,Ship,2,1,255,low,M,19,1,Lok Seva Hardware
2531,156332,C,Ship,4,1,141,low,F,23,1,Lok Seva Hardware
2532,155840,F,Ship,4,1,151,high,F,39,1,Lok Seva Hardware
2533,156181,D,Ship,3,5,236,low,F,54,1,Lok Seva Hardware
2534,155408,F,Ship,3,4,229,medium,F,46,1,Lok Seva Hardware
2535,155734,A,Ship,4,3,261,low,F,6,1,Lok Seva Hardware
2536,155929,B,Ship,2,1,229,low,F,11,1,Lok Seva Hardware
2537,155813,C,Ship,4,4,205,low,F,58,1,Lok Seva Hardware
2538,155912,F,Ship,3,4,240,low,F,33,1,Lok Seva Hardware
2539,155644,D,Ship,4,4,209,low,M,62,1,Lok Seva Hardware
2540,156277,F,Ship,2,5,252,low,F,21,1,Lok Seva Hardware
2541,156305,A,Ship,3,3,140,medium,F,30,1,Lok Seva Hardware
2542,155414,B,Ship,5,3,156,low,M,1,1,Lok Seva Hardware
2543,155863,C,Ship,2,5,190,medium,M,11,1,Lok Seva Hardware
2544,155992,F,Ship,3,3,138,medium,M,49,1,Lok Seva Hardware
2545,155710,D,Ship,5,4,243,low,F,43,1,Lok Seva Hardware
2546,156253,F,Ship,3,5,183,low,F,10,1,Lok Seva Hardware
2547,155564,A,Ship,3,5,190,medium,M,32,1,Lok Seva Hardware
2548,155816,B,Ship,5,2,235,low,F,61,1,Lok Seva Hardware
2549,155753,C,Ship,3,1,143,medium,M,2,1,Lok Seva Hardware
2550,155882,F,Ship,3,3,176,medium,M,34,1,Lok Seva Hardware
2551,155534,D,Ship,3,1,178,low,F,11,1,Lok Seva Hardware
2552,156224,F,Ship,3,5,270,medium,F,46,1,Lok Seva Hardware
2553,156106,A,Ship,4,1,141,low,M,10,1,Lok Seva Hardware
2554,155633,B,Ship,4,5,220,medium,F,63,1,Lok Seva Hardware
2555,155559,C,Ship,5,5,264,medium,F,23,1,Lok Seva Hardware
2556,156175,F,Ship,3,5,150,low,M,29,1,Lok Seva Hardware
2557,155533,D,Ship,3,3,175,medium,F,32,1,Lok Seva Hardware
2558,155377,F,Ship,2,5,223,medium,M,35,1,Lok Seva Hardware
2559,155732,A,Ship,4,3,162,high,M,25,1,Lok Seva Hardware
2560,156325,B,Ship,6,3,221,medium,F,13,1,Lok Seva Hardware
2561,156069,C,Ship,,5,216,low,F,5,1,Lok Seva Hardware
2562,156213,F,Ship,5,2,133,medium,M,53,1,Lok Seva Hardware
2563,156265,D,Ship,4,3,191,high,F,45,1,Lok Seva Hardware
2564,155556,F,Ship,4,5,156,low,F,33,1,Lok Seva Hardware
2565,156121,A,Ship,4,2,252,medium,F,43,1,Lok Seva Hardware
2566,155427,B,Ship,3,2,198,low,M,15,1,Lok Seva Hardware
2567,155366,C,Ship,2,4,139,medium,F,62,1,Lok Seva Hardware
2568,155777,F,Ship,2,4,255,low,F,55,1,Lok Seva Hardware
2569,155996,D,Ship,4,2,141,low,F,8,1,Lok Seva Hardware
2570,156332,F,Ship,5,2,263,medium,F,63,1,Lok Seva Hardware
2571,155542,A,Ship,3,3,179,medium,F,41,1,Lok Seva Hardware
2572,155658,B,Ship,4,5,212,low,M,21,1,Lok Seva Hardware
2573,156340,C,Ship,2,1,282,low,F,51,1,Lok Seva Hardware
2574,155891,F,Ship,3,5,165,medium,M,33,1,Lok Seva Hardware
2575,156189,D,Ship,4,1,189,medium,F,63,1,Lok Seva Hardware
2576,156293,F,Ship,5,5,157,medium,M,60,1,Lok Seva Hardware
2577,155598,A,Road,3,4,167,low,M,14,1,Lok Seva Hardware
2578,156292,B,Road,3,1,175,low,M,42,1,Lok Seva Hardware
2579,155565,C,Road,3,4,150,medium,M,64,1,Lok Seva Hardware
2580,155786,F,Road,4,2,128,low,F,28,1,Lok Seva Hardware
2581,156306,D,Road,5,2,236,low,M,24,1,Lok Seva Hardware
2582,155744,F,Road,4,3,162,medium,F,58,1,Lok Seva Hardware
2583,156074,A,Road,5,4,230,medium,F,48,1,Lok Seva Hardware
2584,155741,B,Road,5,3,225,low,F,60,1,Lok Seva Hardware
2585,155737,C,Road,2,2,285,medium,F,16,1,Lok Seva Hardware
2586,155564,F,Road,4,5,246,medium,M,31,1,Lok Seva Hardware
2587,156028,D,Road,4,4,196,low,F,6,1,Lok Seva Hardware
2588,155988,F,Road,5,4,211,low,M,33,1,Lok Seva Hardware
2589,156302,A,Road,3,1,197,low,M,4,1,Lok Seva Hardware
2590,155483,B,Road,5,3,203,low,F,37,1,Lok Seva Hardware
2591,156026,C,Road,4,2,161,medium,F,10,1,Lok Seva Hardware
2592,156059,F,Road,5,5,266,medium,M,62,1,Lok Seva Hardware
2593,155608,D,Road,4,1,190,low,F,32,1,Lok Seva Hardware
2594,156068,F,Road,3,2,140,low,F,42,1,Lok Seva Hardware
2595,156185,A,Road,4,1,274,medium,M,61,1,Lok Seva Hardware
2596,156244,B,Road,4,2,168,low,M,59,1,Lok Seva Hardware
2597,155412,C,Road,3,5,189,low,F,61,1,Lok Seva Hardware
2598,156154,F,Road,3,2,231,low,F,56,1,Lok Seva Hardware
2599,155912,D,Flight,5,1,189,medium,F,14,1,Lok Seva Hardware
2600,155366,F,Flight,4,1,220,medium,M,38,1,Lok Seva Hardware
2601,155732,A,Flight,5,4,190,medium,F,23,1,Lok Seva Hardware
2602,156005,B,Flight,4,2,238,low,M,30,1,Lok Seva Hardware
2603,155951,C,Flight,4,4,220,medium,F,33,1,Lok Seva Hardware
2604,156071,F,Flight,4,5,194,high,M,44,1,Lok Seva Hardware
2605,156298,D,Flight,3,3,203,medium,M,29,1,Lok Seva Hardware
2606,156224,F,Flight,3,5,258,low,M,21,1,Lok Seva Hardware
2607,155697,A,Flight,3,5,151,low,M,3,1,Lok Seva Hardware
2608,155611,B,Flight,3,2,218,medium,F,52,1,Lok Seva Hardware
2609,155476,C,Flight,5,1,265,medium,M,6,1,Lok Seva Hardware
2610,156273,F,Flight,4,1,157,medium,M,31,1,Lok Seva Hardware
2611,155587,D,Flight,4,2,214,medium,F,20,1,Lok Seva Hardware
2612,155704,F,Flight,4,4,221,medium,M,14,1,Lok Seva Hardware
2613,155395,A,Flight,3,2,149,medium,M,37,1,Lok Seva Hardware
2614,156134,B,Flight,4,2,273,medium,F,6,1,Lok Seva Hardware
2615,155643,C,Flight,5,1,253,low,M,31,1,Lok Seva Hardware
2616,155684,F,Flight,3,5,102,medium,M,3,1,Lok Seva Hardware
2617,155394,D,Flight,4,1,258,low,F,56,1,Lok Seva Hardware
2618,156194,F,Flight,4,2,273,low,F,9,1,Lok Seva Hardware
2619,155837,A,Flight,4,2,187,low,M,54,1,Lok Seva Hardware
2620,155948,B,Flight,5,1,151,medium,F,30,1,Lok Seva Hardware
2621,156333,C,Ship,2,4,120,medium,M,13,1,Lok Seva Hardware
2622,155536,F,Ship,3,1,254,low,M,56,1,Lok Seva Hardware
2623,155894,D,Ship,5,3,149,medium,F,43,1,Lok Seva Hardware
2624,155663,F,Ship,4,1,152,high,M,26,1,Lok Seva Hardware
2625,155920,A,Ship,5,4,187,low,F,53,1,Lok Seva Hardware
2626,156089,B,Ship,4,4,170,low,M,34,1,Lok Seva Hardware
2627,155417,C,Ship,3,3,156,high,F,20,1,Lok Seva Hardware
2628,156175,F,Ship,4,5,228,low,M,63,1,Lok Seva Hardware
2629,155575,D,Ship,3,1,272,low,M,51,1,Lok Seva Hardware
2630,155571,F,Ship,3,1,140,low,F,6,1,Lok Seva Hardware
2631,155413,A,Ship,3,5,185,medium,M,27,1,Lok Seva Hardware
2632,156089,B,Ship,5,3,167,low,F,5,1,Lok Seva Hardware
2633,156128,C,Ship,4,5,244,low,F,49,1,Lok Seva Hardware
2634,155419,F,Ship,3,4,229,medium,F,33,1,Lok Seva Hardware
2635,155509,D,Ship,4,1,273,medium,F,25,1,Lok Seva Hardware
2636,155714,F,Ship,4,3,204,low,M,30,1,Lok Seva Hardware
2637,155442,A,Ship,4,3,154,medium,M,10,1,Lok Seva Hardware
2638,155892,B,Ship,3,1,254,low,F,33,1,Lok Seva Hardware
2639,155470,C,Ship,3,2,151,low,M,40,1,Lok Seva Hardware
2640,155486,F,Ship,3,5,242,medium,F,61,1,Lok Seva Hardware
2641,155621,D,Ship,4,5,137,medium,F,14,1,Lok Seva Hardware
2642,156063,F,Ship,4,4,163,low,F,41,1,Lok Seva Hardware
2643,156142,A,Ship,3,3,143,medium,F,16,1,Lok Seva Hardware
2644,156141,B,Ship,4,4,196,low,F,11,1,Lok Seva Hardware
2645,155645,C,Ship,4,3,264,low,F,38,1,Lok Seva Hardware
2646,155759,F,Ship,4,1,217,medium,M,2,1,Lok Seva Hardware
2647,155575,D,Ship,3,3,124,medium,M,59,1,Lok Seva Hardware
2648,155817,F,Ship,3,1,269,low,M,61,1,Lok Seva Hardware
2649,155862,A,Ship,3,1,135,medium,M,47,1,Lok Seva Hardware
2650,156143,B,Ship,2,1,192,high,M,46,1,Lok Seva Hardware
2651,156249,C,Ship,4,1,274,medium,F,42,1,Lok Seva Hardware
2652,156170,F,Ship,3,2,162,low,M,25,1,Lok Seva Hardware
2653,156246,D,Ship,3,3,158,low,F,20,1,Lok Seva Hardware
2654,155736,F,Ship,5,3,225,medium,M,59,1,Lok Seva Hardware
2655,156346,A,Ship,2,5,150,low,F,16,1,Lok Seva Hardware
2656,155656,B,Ship,6,3,154,medium,F,57,1,Lok Seva Hardware
2657,155686,C,Ship,3,1,181,medium,M,34,1,Lok Seva Hardware
2658,155572,F,Ship,3,4,272,low,M,44,1,Lok Seva Hardware
2659,155985,D,Ship,3,3,160,medium,M,58,1,Lok Seva Hardware
2660,155916,F,Ship,5,5,145,medium,F,37,1,Lok Seva Hardware
2661,156221,A,Ship,4,4,143,high,F,5,1,Lok Seva Hardware
2662,155558,B,Ship,4,1,201,medium,M,59,1,Lok Seva Hardware
2663,155910,C,Ship,4,3,242,low,M,62,1,Lok Seva Hardware
2664,155914,F,Ship,4,4,151,low,F,38,1,Lok Seva Hardware
2665,155872,D,Ship,4,4,199,medium,M,25,1,Lok Seva Hardware
2666,155780,F,Ship,4,1,178,medium,M,9,1,Lok Seva Hardware
2667,155729,A,Ship,3,2,138,low,M,49,1,Lok Seva Hardware
2668,155380,B,Ship,5,3,162,medium,M,38,1,Lok Seva Hardware
2669,155901,C,Ship,4,3,154,low,M,33,1,Lok Seva Hardware
2670,155503,F,Ship,3,1,206,medium,F,56,1,Lok Seva Hardware
2671,155931,D,Ship,5,2,246,low,F,4,1,Lok Seva Hardware
2672,155424,F,Ship,4,3,233,medium,F,47,1,Lok Seva Hardware
2673,155474,A,Ship,4,1,251,medium,F,33,1,Lok Seva Hardware
2674,155992,B,Ship,3,1,165,medium,M,61,1,Lok Seva Hardware
2675,155570,C,Ship,4,3,183,low,F,32,1,Lok Seva Hardware
2676,156044,F,Ship,3,2,109,low,F,30,1,Lok Seva Hardware
2677,155417,D,Ship,5,3,209,medium,F,7,1,Lok Seva Hardware
2678,155935,F,Ship,5,2,168,low,F,50,1,Lok Seva Hardware
2679,155768,A,Ship,5,3,210,low,M,19,1,Lok Seva Hardware
2680,156179,B,Ship,3,1,185,low,F,41,1,Lok Seva Hardware
2681,155868,C,Ship,5,2,243,medium,M,58,1,Lok Seva Hardware
2682,156060,F,Ship,3,4,258,low,F,55,1,Lok Seva Hardware
2683,155977,D,Ship,4,4,279,medium,F,56,1,Lok Seva Hardware
2684,156047,F,Ship,3,1,160,low,M,57,1,Lok Seva Hardware
2685,156089,A,Ship,3,1,185,low,F,35,1,Lok Seva Hardware
2686,155950,B,Ship,4,3,271,low,F,24,1,Lok Seva Hardware
2687,155502,C,Ship,4,2,273,low,F,31,1,Lok Seva Hardware
2688,156127,F,Ship,3,4,208,medium,F,23,1,Lok Seva Hardware
2689,155872,D,Ship,2,2,137,low,F,20,1,Lok Seva Hardware
2690,155763,F,Ship,4,1,198,medium,F,56,1,Lok Seva Hardware
2691,155587,A,Ship,5,1,236,high,F,64,1,Lok Seva Hardware
2692,155458,B,Ship,5,5,133,low,F,18,1,Lok Seva Hardware
2693,156313,C,Ship,4,2,191,medium,F,12,1,Lok Seva Hardware
2694,156230,F,Ship,3,1,202,low,F,51,1,Lok Seva Hardware
2695,156073,D,Ship,5,1,162,low,F,47,1,Lok Seva Hardware
2696,155658,F,Ship,5,1,224,low,F,14,1,Lok Seva Hardware
2697,155925,A,Ship,4,2,191,high,M,65,1,Lok Seva Hardware
2698,156232,B,Ship,3,5,272,medium,M,31,1,Lok Seva Hardware
2699,156111,C,Ship,4,3,269,low,F,7,1,Lok Seva Hardware
2700,156172,F,Ship,4,2,179,high,F,30,1,Lok Seva Hardware
2701,155867,D,Ship,3,5,225,low,F,56,1,Lok Seva Hardware
2702,156283,F,Ship,3,2,132,medium,M,6,1,Lok Seva Hardware
2703,156221,A,Ship,5,3,244,low,F,52,1,Lok Seva Hardware
2704,156010,B,Ship,3,4,185,low,F,62,1,Lok Seva Hardware
2705,155791,C,Ship,3,3,257,low,M,64,1,Lok Seva Hardware
2706,155588,F,Ship,3,3,253,low,F,63,1,Lok Seva Hardware
2707,156038,D,Ship,4,3,174,low,F,5,1,Lok Seva Hardware
2708,155872,F,Ship,2,1,200,medium,M,34,1,Lok Seva Hardware
2709,155699,A,Ship,3,1,150,medium,F,8,1,Lok Seva Hardware
2710,156035,B,Ship,3,2,137,medium,F,9,1,Lok Seva Hardware
2711,155818,C,Ship,3,1,181,medium,M,29,1,Lok Seva Hardware
2712,155503,F,Ship,5,2,246,medium,M,13,1,Lok Seva Hardware
2713,156360,D,Ship,3,3,237,low,M,48,1,Lok Seva Hardware
2714,155667,F,Road,3,5,226,medium,M,55,1,Lok Seva Hardware
2715,155508,A,Road,4,4,225,low,M,51,1,Lok Seva Hardware
2716,156078,B,Road,3,2,268,low,M,20,1,Lok Seva Hardware
2717,155860,C,Road,4,3,146,low,M,41,1,Lok Seva Hardware
2718,156126,F,Road,4,5,159,low,M,2,1,Lok Seva Hardware
2719,155969,D,Road,3,1,135,low,F,38,1,Lok Seva Hardware
2720,155446,F,Road,3,2,134,medium,F,45,1,Lok Seva Hardware
2721,156155,A,Road,4,3,210,low,M,3,1,Lok Seva Hardware
2722,156350,B,Road,4,4,238,low,F,13,1,Lok Seva Hardware
2723,156235,C,Road,4,3,214,low,M,34,1,Lok Seva Hardware
2724,156343,F,Road,4,2,204,low,F,35,1,Lok Seva Hardware
2725,155523,D,Road,4,1,227,low,M,5,1,Lok Seva Hardware
2726,155601,F,Road,4,3,253,high,F,18,1,Lok Seva Hardware
2727,155774,A,Road,2,3,126,high,F,3,1,Lok Seva Hardware
2728,155981,B,Road,4,4,208,high,F,20,1,Lok Seva Hardware
2729,155827,C,Road,4,4,179,low,M,48,1,Lok Seva Hardware
2730,155570,F,Road,3,1,132,medium,M,62,1,Lok Seva Hardware
2731,156071,D,Road,3,4,144,low,M,56,1,Lok Seva Hardware
2732,156053,F,Road,3,3,236,medium,F,58,1,Lok Seva Hardware
2733,155475,A,Road,4,4,235,low,F,17,1,Lok Seva Hardware
2734,156204,B,Road,4,5,254,low,M,29,1,Lok Seva Hardware
2735,155478,C,Road,3,2,144,medium,M,43,1,Lok Seva Hardware
2736,156291,F,Flight,5,1,272,medium,M,27,1,Lok Seva Hardware
2737,155948,D,Flight,3,3,191,medium,F,17,1,Lok Seva Hardware
2738,155722,F,Flight,5,3,177,medium,M,60,1,Prime Medicos
2739,155663,A,Flight,5,4,226,low,F,46,1,Prime Medicos
2740,155461,B,Flight,3,4,132,medium,M,12,1,Prime Medicos
2741,156116,C,Flight,3,1,121,low,F,60,1,Prime Medicos
2742,155659,F,Flight,4,2,171,low,F,40,1,Prime Medicos
2743,155393,D,Flight,3,3,178,high,M,12,1,Prime Medicos
2744,155975,F,Flight,4,3,132,medium,M,10,1,Prime Medicos
2745,156116,A,Flight,6,4,249,medium,M,43,1,Prime Medicos
2746,155850,B,Flight,2,4,159,medium,M,47,1,Prime Medicos
2747,155586,C,Flight,5,2,171,high,M,34,1,Prime Medicos
2748,156170,F,Flight,3,3,150,low,M,6,1,Prime Medicos
2749,155769,D,Flight,4,4,178,low,F,1,1,Prime Medicos
2750,156054,F,Flight,3,3,192,high,F,25,1,Prime Medicos
2751,156268,A,Flight,3,5,214,high,M,50,1,Prime Medicos
2752,155917,B,Flight,5,3,225,medium,F,45,1,Prime Medicos
2753,155482,C,Flight,5,4,167,medium,F,23,1,Prime Medicos
2754,155951,F,Flight,3,5,245,medium,M,4,1,Prime Medicos
2755,156081,D,Flight,4,5,138,medium,M,60,1,Prime Medicos
2756,156073,F,Flight,4,4,173,medium,F,64,1,Prime Medicos
2757,155584,A,Flight,3,5,98,medium,F,48,1,Prime Medicos
2758,155987,B,Ship,3,1,231,low,M,44,1,Prime Medicos
2759,155833,C,Ship,5,5,149,medium,F,50,1,Prime Medicos
2760,155888,F,Ship,3,1,206,medium,M,28,1,Prime Medicos
2761,156120,D,Ship,5,3,264,medium,F,34,1,Prime Medicos
2762,156175,F,Ship,3,1,193,medium,F,23,1,Prime Medicos
2763,156160,A,Ship,5,1,263,medium,F,4,1,Prime Medicos
2764,155740,B,Ship,3,2,191,medium,F,16,1,Prime Medicos
2765,156034,C,Ship,5,4,177,medium,M,48,1,Prime Medicos
2766,155895,F,Ship,5,5,226,low,M,50,1,Prime Medicos
2767,156310,D,Ship,3,1,132,medium,F,16,1,Prime Medicos
2768,155876,F,Ship,3,1,121,low,M,62,1,Prime Medicos
2769,155901,A,Ship,4,2,171,low,M,34,1,Prime Medicos
2770,155567,B,Ship,3,3,178,high,M,43,1,Prime Medicos
2771,155961,C,Ship,4,4,132,medium,F,44,1,Prime Medicos
2772,156054,F,Ship,6,5,249,medium,M,26,1,Prime Medicos
2773,155952,D,Ship,2,3,159,medium,F,39,1,Prime Medicos
2774,155674,F,Ship,5,5,171,high,M,14,1,Prime Medicos
2775,156022,A,Ship,3,1,150,low,F,43,1,Prime Medicos
2776,155944,B,Ship,4,1,178,low,M,19,1,Prime Medicos
2777,156232,C,Ship,3,3,192,high,F,36,1,Prime Medicos
2778,156309,F,Ship,3,4,214,high,F,6,1,Prime Medicos
2779,156024,D,Ship,5,3,225,medium,F,17,1,Prime Medicos
2780,156196,F,Ship,5,4,167,medium,F,43,1,Prime Medicos
2781,155563,A,Ship,3,2,245,medium,M,60,1,Prime Medicos
2782,155508,B,Ship,4,4,138,medium,M,65,1,Prime Medicos
2783,155361,C,Ship,4,4,173,medium,F,61,1,Prime Medicos
2784,156198,F,Ship,3,2,98,medium,F,60,1,Prime Medicos
2785,155816,D,Ship,3,1,231,low,M,24,1,Prime Medicos
2786,155557,F,Ship,5,3,149,medium,F,51,1,Prime Medicos
2787,155585,A,Ship,3,5,206,medium,M,21,1,Prime Medicos
2788,156048,B,Ship,5,4,264,medium,F,34,1,Prime Medicos
2789,156048,C,Ship,3,5,193,medium,F,12,1,Prime Medicos
2790,155508,F,Ship,5,2,263,medium,F,51,1,Prime Medicos
2791,155686,D,Ship,2,5,282,low,M,63,1,Prime Medicos
2792,156103,F,Ship,5,4,193,low,M,55,1,Prime Medicos
2793,155894,A,Ship,4,4,171,medium,F,11,1,Prime Medicos
2794,156152,B,Ship,3,5,212,low,F,19,1,Prime Medicos
2795,156228,C,Ship,2,1,159,low,F,44,1,Prime Medicos
2796,155879,F,Ship,3,2,102,medium,M,57,1,Prime Medicos
2797,155589,D,Ship,3,2,145,medium,F,29,1,Prime Medicos
2798,156268,F,Ship,3,1,225,high,F,43,1,Prime Medicos
2799,156042,A,Ship,2,,174,medium,F,12,1,Prime Medicos
2800,156229,B,Ship,4,3,223,low,F,25,1,Prime Medicos
2801,156213,C,Ship,3,5,185,low,F,36,1,Prime Medicos
2802,155530,F,Ship,4,5,245,medium,M,6,1,Prime Medicos
2803,156302,D,Ship,3,3,99,high,M,63,1,Prime Medicos
2804,156313,F,Ship,3,3,141,low,F,35,1,Prime Medicos
2805,156267,A,Ship,4,2,222,medium,F,16,1,Prime Medicos
2806,156330,B,Ship,3,2,192,medium,F,64,1,Prime Medicos
2807,156190,C,Ship,3,1,187,medium,M,42,1,Prime Medicos
2808,156322,F,Ship,4,2,216,low,F,26,1,Prime Medicos
2809,155635,D,Ship,3,2,146,low,M,13,1,Prime Medicos
2810,156204,F,Ship,3,2,207,low,M,20,1,Prime Medicos
2811,155691,A,Ship,4,2,225,low,F,6,1,Prime Medicos
2812,156198,B,Ship,3,4,230,medium,F,15,1,Prime Medicos
2813,156026,C,Ship,3,2,173,medium,F,37,1,Prime Medicos
2814,155638,F,Ship,4,4,127,high,M,54,1,Prime Medicos
2815,155786,D,Ship,3,3,214,low,M,28,1,Prime Medicos
2816,155682,F,Ship,4,1,161,low,M,59,1,Prime Medicos
2817,155927,A,Ship,4,2,262,low,F,37,1,Prime Medicos
2818,156350,B,Ship,5,2,157,low,M,1,1,Prime Medicos
2819,155751,C,Ship,3,1,164,medium,F,9,1,Prime Medicos
2820,155526,F,Ship,4,4,174,low,F,11,1,Prime Medicos
2821,156084,D,Ship,2,2,188,medium,M,39,1,Prime Medicos
2822,155661,F,Ship,3,1,141,low,F,4,1,Prime Medicos
2823,155849,A,Ship,5,5,134,medium,M,64,1,Prime Medicos
2824,156292,B,Ship,2,4,147,medium,F,65,1,Prime Medicos
2825,155898,C,Ship,4,1,180,medium,M,27,1,Prime Medicos
2826,155941,F,Ship,3,3,225,medium,M,55,1,Prime Medicos
2827,155575,D,Ship,2,3,172,medium,F,11,1,Prime Medicos
2828,155731,F,Ship,6,2,131,medium,F,5,1,Prime Medicos
2829,156031,A,Ship,3,1,270,low,M,47,1,Prime Medicos
2830,156027,B,Ship,3,4,172,low,M,56,1,Prime Medicos
2831,156291,C,Ship,4,5,198,medium,M,33,1,Prime Medicos
2832,155740,F,Ship,4,2,167,low,M,21,1,Prime Medicos
2833,155397,D,Ship,2,2,168,medium,F,1,1,Prime Medicos
2834,155422,F,Ship,4,1,165,medium,F,34,1,Prime Medicos
2835,155400,A,Ship,4,5,149,medium,M,40,1,Prime Medicos
2836,155533,B,Ship,3,3,186,low,M,24,1,Prime Medicos
2837,156288,C,Ship,4,1,151,low,F,47,1,Prime Medicos
2838,155412,F,Ship,3,5,146,medium,F,30,1,Prime Medicos
2839,155929,D,Ship,4,5,232,low,M,54,1,Prime Medicos
2840,155627,F,Ship,4,1,177,low,F,22,1,Prime Medicos
2841,156208,A,Ship,4,4,149,medium,F,19,1,Prime Medicos
2842,156133,B,Ship,4,2,180,low,M,3,1,Prime Medicos
2843,156155,C,Ship,5,5,172,medium,F,40,1,Prime Medicos
2844,155917,F,Ship,5,2,160,medium,M,44,1,Prime Medicos
2845,155443,D,Ship,3,2,206,medium,F,28,1,Prime Medicos
2846,155941,F,Ship,4,5,146,low,F,9,1,Prime Medicos
2847,155786,A,Ship,2,1,257,low,F,24,1,Prime Medicos
2848,155364,B,Ship,5,5,219,medium,M,27,1,Prime Medicos
2849,156301,C,Ship,4,2,274,medium,M,55,1,Prime Medicos
2850,155545,F,Ship,2,2,177,low,M,36,1,Prime Medicos
2851,156083,D,Road,4,3,209,medium,M,57,1,Prime Medicos
2852,156243,F,Road,4,1,207,low,M,2,1,Prime Medicos
2853,155600,A,Road,4,4,153,low,F,27,1,Prime Medicos
2854,156114,B,Road,4,4,158,low,F,61,1,Prime Medicos
2855,155912,C,Road,3,4,261,medium,F,52,1,Prime Medicos
2856,155485,F,Road,4,1,182,low,M,41,1,Prime Medicos
2857,155979,D,Road,2,3,128,medium,F,53,1,Prime Medicos
2858,156029,F,Road,2,1,178,low,M,6,1,Prime Medicos
2859,156065,A,Road,2,4,198,low,M,37,1,Prime Medicos
2860,155932,B,Road,4,3,137,medium,M,46,1,Prime Medicos
2861,155704,C,Road,4,1,168,low,F,41,1,Prime Medicos
2862,156352,F,Road,3,3,248,low,F,36,1,Prime Medicos
2863,155873,D,Road,5,2,225,medium,F,29,1,Prime Medicos
2864,155989,F,Road,5,4,239,low,M,35,1,Prime Medicos
2865,155866,A,Road,5,4,256,low,F,43,1,Prime Medicos
2866,156279,B,Road,5,1,109,high,M,23,1,Prime Medicos
2867,155529,C,Road,3,3,274,medium,F,59,1,Prime Medicos
2868,155555,F,Road,5,4,157,low,F,65,1,Prime Medicos
2869,155958,D,Road,3,2,125,medium,F,12,1,Prime Medicos
2870,155855,F,Road,4,5,203,low,F,20,1,Prime Medicos
2871,156285,A,Road,3,3,120,low,F,55,1,Prime Medicos
2872,155612,B,Road,3,5,194,medium,F,21,1,Prime Medicos
2873,155847,C,Flight,4,2,257,high,M,58,1,Prime Medicos
2874,156282,F,Flight,4,4,233,medium,M,39,1,Prime Medicos
2875,155705,D,Flight,5,2,193,low,F,1,1,Prime Medicos
2876,155366,F,Flight,5,3,202,low,F,34,1,Prime Medicos
2877,156359,A,Flight,4,5,270,low,M,30,1,Prime Medicos
2878,155978,B,Flight,5,5,240,medium,F,12,1,Prime Medicos
2879,156241,C,Flight,3,2,224,medium,M,63,1,Prime Medicos
2880,155756,F,Flight,4,1,195,medium,M,19,1,Prime Medicos
2881,155932,D,Flight,3,2,165,medium,M,47,1,Prime Medicos
2882,155624,F,Flight,4,1,164,medium,F,3,1,Prime Medicos
2883,155942,A,Flight,3,1,105,low,M,58,1,Prime Medicos
2884,155516,B,Flight,3,1,248,low,M,9,1,Prime Medicos
2885,155827,C,Flight,4,3,269,medium,M,62,1,Prime Medicos
2886,156152,F,Flight,4,1,253,low,M,36,1,Prime Medicos
2887,155525,D,Flight,3,1,231,medium,F,60,1,Prime Medicos
2888,156332,F,Flight,3,1,164,low,F,39,1,Prime Medicos
2889,155986,A,Flight,3,3,176,medium,M,14,1,Prime Medicos
2890,155843,B,Flight,4,3,149,medium,M,17,1,Prime Medicos
2891,155515,C,Flight,4,5,187,medium,M,16,1,Prime Medicos
2892,155819,F,Flight,3,2,150,low,M,53,1,Prime Medicos
2893,155449,D,Flight,3,2,190,medium,M,18,1,Prime Medicos
2894,156104,F,Flight,4,1,226,low,M,42,1,Prime Medicos
